,model,layer,representation,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_std,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_std_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_std,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_std_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_std,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_std_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_std,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_std_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_std,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_std_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_std,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_std_within_compound_sentences
186,microsoft/phi-1,15,compound_mean,0.4514878973306195,0.03945921599747666,,,0.3836549990194193,0.1096342513246568,0.4873990114272853,0.1596259336581574,0.04330732033659741,0.10901008093354217,0.2578306871954071,0.21999721710410242,0.4400795819934244,0.11310227299400119,0.5476454965034343,0.13977696425569774,0.3512098519828039,0.11669030398448778,0.557250521808051,0.16826922408253783,0.6688168536347706,0.05880540171942827,0.6433333333333333,0.14449714138457118
187,microsoft/phi-1,15,head_noun_mean,0.33748510733669834,0.03392082111660295,,,0.304303784861964,0.10859051536934047,0.5407056540307764,0.21089387668293777,0.024991000232315982,0.1353485408615026,0.2942544269513675,0.3368450658891529,0.34921048464237303,0.12833659540377837,0.5797888970998518,0.18237267582352998,0.31362065068770106,0.12142138676181438,0.5646254487940893,0.19028093505922677,0.4438731953950679,0.11146381621742735,0.5332275132275132,0.22359512915317534
188,microsoft/phi-1,15,mod_word_mean,0.3402168034364785,0.042370545968361345,,,0.3036461869181484,0.09651296641140929,0.28610501489938306,0.20470179840327438,0.055418116360771146,0.05844875190765216,0.17258946445489512,0.24614166015112665,0.3405335780411211,0.09326105004824761,0.3279536044533774,0.1949453664180197,0.27652348931850856,0.08604862586686847,0.3474262090453999,0.20975012440223886,0.4019774244878682,0.08839160627400945,0.40386831881565316,0.1673487597637535
189,microsoft/phi-1,16,compound_mean,0.44974352586149396,0.040178347208236674,,,0.38180611330874886,0.11000881822926017,0.4941604334754085,0.1667689209397497,0.046833945964465044,0.10812957472896016,0.25871180584973824,0.22464237431702308,0.4405559232671122,0.11352181980782838,0.5506685197311564,0.14045028705871487,0.3511803346139881,0.11656159103708205,0.5648043918237381,0.1754370337382003,0.6659973920139916,0.06181053375351135,0.6544444444444445,0.1476524113175983
190,microsoft/phi-1,16,head_noun_mean,0.3370728860477777,0.03440268417328443,,,0.30012766447812317,0.10707967566792334,0.5408387702870064,0.2054864743206052,0.025953827299482292,0.13082875361577948,0.3004351285014423,0.3415452383520781,0.34917280011348417,0.12726040082256526,0.578270883974231,0.1778750097518517,0.31110063374116786,0.11865260443909008,0.5675339440687531,0.18751171708372233,0.44171994799833886,0.11039880246453365,0.5324338624338624,0.2220597226472208
191,microsoft/phi-1,16,mod_word_mean,0.33946440760887164,0.04332864918124658,,,0.3024866897258212,0.09299332060302767,0.2878226105412605,0.1995082785531424,0.058044629784131864,0.058036148487068465,0.17507564717213236,0.23829540096852117,0.34194857222029856,0.09065639068034988,0.32951724575510755,0.19327322500802124,0.2767575013220415,0.08472552287552451,0.3503515830822502,0.20503177493829775,0.4016481225350769,0.08697034380780862,0.4052789302071749,0.1678372119228164
192,microsoft/phi-1,17,compound_mean,0.4457857652236423,0.04052514707335061,,,0.38190952603757905,0.10936606359226572,0.5038928625745405,0.1652889576173282,0.04777641385676355,0.10740983750505846,0.26012485645362976,0.22465750907990498,0.4412508647955231,0.11385533545109036,0.5559899852560509,0.14357811992123162,0.35303311498704093,0.1167698764258745,0.5707993460365031,0.177925066214835,0.6619460217372861,0.06312953718019566,0.6544444444444445,0.13868429375143146
193,microsoft/phi-1,17,head_noun_mean,0.33668963886088626,0.03504431293664047,,,0.30070595352581203,0.10768551664893324,0.5416389376709286,0.20429901300968326,0.02536828420256508,0.1289214003754366,0.29585924839657063,0.34083981783682676,0.34947508156579676,0.12732776045224148,0.5872882807898056,0.17466372382022988,0.31050019906962667,0.11965384665871924,0.5743551532487948,0.1845047417810386,0.4416203277876278,0.1113223699880292,0.5353968253968253,0.21846469865171184
194,microsoft/phi-1,17,mod_word_mean,0.3392297143360323,0.043581073072364744,,,0.30205021600346466,0.09309913808015635,0.29302811505445053,0.1951993173516094,0.05974310831211525,0.06035618762941976,0.17752343520358252,0.24294340538173587,0.34353605237121937,0.08974234716907584,0.33993774299184515,0.1958769518412726,0.2778394228761925,0.08499469727315799,0.35378595885234254,0.195884878605762,0.4025462821377446,0.08883975876515651,0.41053290548582955,0.1670649732728798
195,microsoft/phi-1,18,compound_mean,0.44432276406152327,0.040821132675213256,,,0.38024850537677735,0.10876754285941415,0.4978737030057202,0.17004859306772974,0.04924949213250449,0.10840236956223945,0.2639403276489157,0.22674461117704467,0.439739436618586,0.11346784832957965,0.5536267866903785,0.1425138368392037,0.35255685842530604,0.11633508668823399,0.5685242023409673,0.17804597106241227,0.6605068876638353,0.06375843576215226,0.6574074074074076,0.13820076448108023
