,model,representation,layer,relation_vector_corr,num_top_relations_considered,condition
325,bert-base-uncased,head,7,0.13990458425268087,1,_consider_magnitude
326,bert-base-uncased,modifier,7,0.12426456258325853,1,_consider_magnitude
327,bert-base-uncased,compound,7,0.1648946182801983,2,_consider_magnitude
328,bert-base-uncased,head,7,0.13485459227037944,2,_consider_magnitude
329,bert-base-uncased,modifier,7,0.139817742344714,2,_consider_magnitude
330,bert-base-uncased,compound,7,0.15460516543125707,3,_consider_magnitude
331,bert-base-uncased,head,7,0.12541695534010766,3,_consider_magnitude
332,bert-base-uncased,modifier,7,0.12586016669642544,3,_consider_magnitude
333,bert-base-uncased,compound,7,0.1276848881963673,4,_consider_magnitude
334,bert-base-uncased,head,7,0.10019555047693202,4,_consider_magnitude
335,bert-base-uncased,modifier,7,0.11173455097831637,4,_consider_magnitude
336,bert-base-uncased,compound,7,0.12394195906547667,5,_consider_magnitude
337,bert-base-uncased,head,7,0.09097343024322467,5,_consider_magnitude
338,bert-base-uncased,modifier,7,0.10692556921852962,5,_consider_magnitude
339,bert-base-uncased,compound,7,0.1138256378691705,6,_consider_magnitude
340,bert-base-uncased,head,7,0.0786381924707909,6,_consider_magnitude
341,bert-base-uncased,modifier,7,0.09811999392604813,6,_consider_magnitude
342,bert-base-uncased,compound,7,0.1131863706761651,7,_consider_magnitude
343,bert-base-uncased,head,7,0.08129091966247363,7,_consider_magnitude
344,bert-base-uncased,modifier,7,0.10997574506441236,7,_consider_magnitude
345,bert-base-uncased,compound,7,0.10128276987706905,8,_consider_magnitude
346,bert-base-uncased,head,7,0.07300785822386695,8,_consider_magnitude
347,bert-base-uncased,modifier,7,0.11028659119960864,8,_consider_magnitude
348,bert-base-uncased,compound,7,0.10217790591060243,9,_consider_magnitude
349,bert-base-uncased,head,7,0.07371658830833304,9,_consider_magnitude
350,bert-base-uncased,modifier,7,0.11785405063421872,9,_consider_magnitude
351,bert-base-uncased,compound,7,0.09994794211674381,10,_consider_magnitude
352,bert-base-uncased,head,7,0.07169999329315614,10,_consider_magnitude
353,bert-base-uncased,modifier,7,0.1181126302644732,10,_consider_magnitude
354,bert-base-uncased,compound,7,0.09744405374417543,11,_consider_magnitude
355,bert-base-uncased,head,7,0.06816644470207242,11,_consider_magnitude
356,bert-base-uncased,modifier,7,0.11271905031091012,11,_consider_magnitude
357,bert-base-uncased,compound,7,0.09470766145129714,12,_consider_magnitude
358,bert-base-uncased,head,7,0.06615822402774717,12,_consider_magnitude
359,bert-base-uncased,modifier,7,0.11064439994506776,12,_consider_magnitude
360,bert-base-uncased,compound,7,0.09282719018373559,13,_consider_magnitude
361,bert-base-uncased,head,7,0.06727730883099711,13,_consider_magnitude
362,bert-base-uncased,modifier,7,0.11269605541769265,13,_consider_magnitude
363,bert-base-uncased,compound,7,0.09156758103304559,14,_consider_magnitude
364,bert-base-uncased,head,7,0.06751747771571286,14,_consider_magnitude
365,bert-base-uncased,modifier,7,0.1151054092292559,14,_consider_magnitude
366,bert-base-uncased,compound,7,0.08799315263179747,15,_consider_magnitude
367,bert-base-uncased,head,7,0.06551692200579344,15,_consider_magnitude
368,bert-base-uncased,modifier,7,0.1151232941462028,15,_consider_magnitude
369,bert-base-uncased,compound,7,0.08761756937591221,16,_consider_magnitude
370,bert-base-uncased,head,7,0.06533551784818899,16,_consider_magnitude
371,bert-base-uncased,modifier,7,0.1150951892767148,16,_consider_magnitude
372,bert-base-uncased,compound,7,0.08753197727338054,17,_consider_magnitude
373,bert-base-uncased,head,7,0.06601386719810419,17,_consider_magnitude
374,bert-base-uncased,modifier,7,0.11560235442156666,17,_consider_magnitude
375,bert-base-uncased,compound,7,0.08761884686997984,18,_consider_magnitude
376,bert-base-uncased,head,7,0.06622848620146721,18,_consider_magnitude
377,bert-base-uncased,modifier,7,0.1161363469418389,18,_consider_magnitude
378,bert-base-uncased,compound,8,0.14644525326622188,1,_consider_magnitude
379,bert-base-uncased,head,8,0.15486826597842726,1,_consider_magnitude
380,bert-base-uncased,modifier,8,0.12395762919516462,1,_consider_magnitude
381,bert-base-uncased,compound,8,0.16362074897565881,2,_consider_magnitude
382,bert-base-uncased,head,8,0.13671775845541226,2,_consider_magnitude
