,model,layer,representation,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_std,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_std_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_std,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_std_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_std,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_std_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_std,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_std_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_std,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_std_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_std,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_std_within_compound_sentences
10,roberta-base,4,head_noun_mean,0.3973329003952793,0.040753127101133275,,,0.2908822704239118,0.09964562655933398,0.41750609627921537,0.21441585589438397,0.0516494441455519,0.11629670382532999,0.24438061585909607,0.36062483888838937,0.3303167751730381,0.1198768632974182,0.44168000792562895,0.1997419874180349,0.26801159496955496,0.1142511044811161,0.4504219662404246,0.2188995316324609,0.47478644488477867,0.11066327326076346,0.4154497354497354,0.23054662927773412
11,roberta-base,4,mod_word_mean,0.3878328292822452,0.03828555636887763,,,0.27997868043445423,0.10839548987315765,0.32686387416296997,0.18583163464005156,0.02593901207593433,0.06456219326097358,0.18353154494850085,0.21472665901775345,0.2914137020811992,0.08934593690329862,0.37965477634165107,0.16839947955534768,0.21178935021413361,0.0796799358412011,0.39663342239314725,0.16136612954160015,0.4101605501919077,0.11263934808837185,0.4718518518518518,0.19993277333792808
12,roberta-base,5,compound_mean,0.48220863989865853,0.02070917656252664,,,0.36722387884763114,0.10607188018871998,0.5189632455773644,0.2140912421175017,0.022672212276065428,0.09676326244718145,0.27285314841393304,0.2968036744514063,0.3998813179593938,0.10082970328482921,0.569277651731615,0.16455145863701717,0.305433470862881,0.10322094885815783,0.5748916850677946,0.16383970452055122,0.6592960353443936,0.06195629840505914,0.6182010582010581,0.1565628402862052
13,roberta-base,5,head_noun_mean,0.4052849318355937,0.03761271864271746,,,0.28039528606471864,0.10574699925635046,0.3912113884661542,0.21916114229515257,0.048701170398223165,0.11726372677361542,0.22262687277045362,0.35764656423350083,0.3239021166197836,0.11687105256570218,0.4243702855784086,0.19473980974259278,0.25654970014545125,0.10809873090408602,0.4262797971880976,0.2119829519183196,0.4715860650930088,0.11564202898541054,0.39322751322751326,0.21986464198085792
14,roberta-base,5,mod_word_mean,0.3923560605011363,0.03801594493406501,,,0.272589594587064,0.10953012926820584,0.31550708875540373,0.19068338715255023,0.033722286593800645,0.06493959771686297,0.16794926900585297,0.21505905246598844,0.2882808154801456,0.09077826794180742,0.3752415855794206,0.1735086156171664,0.20891452061374982,0.08067436980257817,0.38004762202576875,0.1704059057583395,0.40537623723475413,0.11627830882485113,0.46671957671957665,0.21204233622783358
15,roberta-base,6,compound_mean,0.480524805317824,0.02175238140101249,,,0.36592048028288315,0.10724460697710024,0.5164185759443163,0.20475960762465953,0.018899235528508293,0.0973274572718158,0.2680734915228211,0.30123392654187875,0.39245136638816713,0.09495588277144038,0.5629631123754133,0.14524730412005382,0.29910158720785385,0.09826882787337372,0.5544523787792711,0.14588032769187073,0.6466296551868786,0.06817621104758267,0.6058201058201058,0.16238870164823804
16,roberta-base,6,head_noun_mean,0.40737279515281055,0.038370933705420295,,,0.2804527143597563,0.10466080483344913,0.39467297878573787,0.22257861247163632,0.04681264005080113,0.11669868637360532,0.22402921105360715,0.3599809376140359,0.3241129276346087,0.11072091179174594,0.41508942775358443,0.20099643625775787,0.25558139372404803,0.10378291815727529,0.41998772439185844,0.20438789727990503,0.47268886077999767,0.11175060469372891,0.3893121693121693,0.21169784929439778
17,roberta-base,6,mod_word_mean,0.3944201957629643,0.03858742652885994,,,0.2771690294027473,0.1069821848385147,0.2991030864262761,0.19712112054334938,0.024390349251893016,0.06613677547005953,0.1591757229517378,0.23898709875972204,0.28712990293860335,0.087028440836549,0.3535014731558272,0.170095099641685,0.2097760534018129,0.08208959766894666,0.35594761301109096,0.17935825434752878,0.40681833663595574,0.10764475415421734,0.44375661375661374,0.21688224379454718
18,roberta-base,7,compound_mean,0.4774777382389343,0.024347301358456138,,,0.3700510467140595,0.10612118490965314,0.5187662096194346,0.20099570463346628,0.019312201176601852,0.09984503711746716,0.2622577096979238,0.31141503984478575,0.3947386246304575,0.09446970957762005,0.5825211712844133,0.1516854768263363,0.3003102229819742,0.0978190328160793,0.5642897097113803,0.1655726377723008,0.6405965738937517,0.06659497822991599,0.5984126984126984,0.15733834241356817
19,roberta-base,7,head_noun_mean,0.4010180328386133,0.037991341341815206,,,0.2826960834700982,0.10037509125840095,0.40548559096694653,0.2167996344288046,0.04854571639826352,0.1244750007165285,0.25414987591125726,0.3876608456409372,0.321512776732111,0.11177159722438318,0.4459293044897698,0.19516651671449037,0.2506579403779907,0.10572734154932306,0.4254851169924169,0.20698187732665183,0.46527473678044534,0.1079436335973711,0.3961904761904762,0.1931581903615202
20,roberta-base,7,mod_word_mean,0.39106951148346003,0.04028868931256722,,,0.2788375342700286,0.10971619146110921,0.3210751426085715,0.21081851704639915,0.027666794664644393,0.06907818837157444,0.16545640841760695,0.24430713151427697,0.2969147538258433,0.08997672942582223,0.3783178799435652,0.1758584272636698,0.21591918537405608,0.07992384206555588,0.3824124198144295,0.18379419075665077,0.40782355097620115,0.1173728293598272,0.455026455026455,0.21671223945912813
21,roberta-base,8,compound_mean,0.46936768386515476,0.027948632729029477,,,0.37658878773428417,0.10339030437694878,0.5269008882425873,0.19204955170555008,0.01845415082885503,0.09316912726250363,0.28508606194162617,0.30700066931941433,0.3984013441543909,0.09700406625573064,0.5713520345571897,0.1633478101441504,0.30832686532146814,0.0982795397201969,0.5671247346564645,0.1505843826566096,0.6355468336244859,0.06892387411911324,0.5931746031746031,0.15682649465159945
